,0
7120,nvalid
7121,nvalid
7122,nvalid
7123,nvalid
7124,nvalid
7125,nvalid
7126,nvalid
7127,nvalid
7128,nvalid
7129,nvalid
7130,nvalid
7131,nvalid
7132,nvalid
7133,nvalid
7134,nvalid
7135,nvalid
7136,nvalid
7137,nvalid
7138,nvalid
7139,nvalid
7140,nvalid
7141,nvalid
7142,nvalid
7143,nvalid
7144,nvalid
7145,nvalid
7146,nvalid
7147,nvalid
7148,nvalid
7149,nvalid
7150,nvalid
7151,nvalid
7152,nvalid
7153,nvalid
7154,nvalid
7155,nvalid
7156,nvalid
7157,nvalid
7158,nvalid
7159,nvalid
7160,nvalid
7161,nvalid
7162,nvalid
7163,nvalid
7164,nvalid
7165,nvalid
7166,nvalid
7167,nvalid
7168,nvalid
7169,nvalid
7170,nvalid
7171,nvalid
7172,nvalid
7173,nvalid
7174,nvalid
7175,nvalid
7176,nvalid
7177,nvalid
7178,nvalid
7179,nvalid
7180,nvalid
7181,nvalid
7182,nvalid
7183,nvalid
7184,nvalid
7185,nvalid
7186,nvalid
7187,nvalid
7188,nvalid
7189,nvalid
7190,nvalid
7191,nvalid
7192,nvalid
7193,nvalid
7194,nvalid
7195,nvalid
7196,nvalid
7197,nvalid
7198,nvalid
7199,nvalid
7200,nvalid
7201,nvalid
7202,nvalid
7203,nvalid
7204,nvalid
7205,nvalid
7206,nvalid
7207,nvalid
7208,nvalid
7209,nvalid
7210,nvalid
7211,nvalid
7212,nvalid
7213,nvalid
7214,nvalid
7215,nvalid
7216,nvalid
7217,nvalid
7218,nvalid
7219,nvalid
7220,nvalid
7221,nvalid
7222,nvalid
7223,nvalid
7224,nvalid
7225,nvalid
7226,nvalid
7227,nvalid
7228,nvalid
7229,nvalid
7230,nvalid
7231,nvalid
7232,nvalid
7233,nvalid
7234,nvalid
7235,nvalid
7236,nvalid
7237,nvalid
7238,nvalid
7239,nvalid
7240,nvalid
7241,nvalid
7242,nvalid
7243,nvalid
7244,nvalid
7245,nvalid
7246,nvalid
7247,nvalid
7248,nvalid
7249,nvalid
7250,nvalid
7251,nvalid
7252,nvalid
7253,nvalid
7254,nvalid
7255,nvalid
7256,nvalid
7257,nvalid
7258,nvalid
7259,nvalid
7260,nvalid
7261,nvalid
7262,nvalid
7263,nvalid
7264,nvalid
7265,nvalid
7266,nvalid
7267,nvalid
7268,nvalid
7269,nvalid
7270,nvalid
7271,nvalid
7272,nvalid
7273,nvalid
7274,nvalid
7275,nvalid
7276,nvalid
7277,nvalid
7278,nvalid
7279,nvalid
7280,nvalid
7281,nvalid
7282,nvalid
7283,nvalid
7284,nvalid
7285,nvalid
7286,nvalid
7287,nvalid
7288,nvalid
7289,nvalid
7290,nvalid
7291,nvalid
7292,nvalid
7293,nvalid
7294,nvalid
7295,nvalid
7296,nvalid
7297,nvalid
7298,nvalid
7299,nvalid
7300,nvalid
7301,nvalid
7302,nvalid
7303,nvalid
7304,nvalid
7305,nvalid
7306,nvalid
7307,nvalid
7308,nvalid
7309,nvalid
7310,nvalid
7311,nvalid
7312,nvalid
7313,nvalid
7314,nvalid
7315,nvalid
7316,nvalid
7317,nvalid
7318,nvalid
7319,nvalid
7320,nvalid
7321,nvalid
7322,nvalid
7323,nvalid
7324,nvalid
7325,nvalid
7326,nvalid
7327,nvalid
7328,nvalid
7329,nvalid
7330,nvalid
7331,nvalid
7332,nvalid
7333,nvalid
7334,nvalid
7335,nvalid
7336,nvalid
7337,nvalid
7338,nvalid
7339,nvalid
7340,nvalid
7341,nvalid
7342,nvalid
7343,nvalid
7344,nvalid
7345,nvalid
7346,nvalid
7347,nvalid
7348,nvalid
7349,nvalid
7350,nvalid
7351,nvalid
7352,nvalid
7353,nvalid
7354,nvalid
7355,nvalid
7356,nvalid
7357,nvalid
7358,nvalid
7359,nvalid
7360,nvalid
7361,nvalid
7362,nvalid
7363,nvalid
7364,nvalid
7365,nvalid
7366,nvalid
7367,nvalid
7368,nvalid
7369,nvalid
7370,nvalid
7371,nvalid
7372,nvalid
7373,nvalid
7374,nvalid
7375,nvalid
7376,nvalid
7377,nvalid
7378,nvalid
7379,nvalid
7380,nvalid
7381,nvalid
7382,nvalid
7383,nvalid
7384,nvalid
7385,nvalid
7386,nvalid
7387,nvalid
7388,nvalid
7389,nvalid
7390,nvalid
7391,nvalid
7392,nvalid
7393,nvalid
7394,nvalid
7395,nvalid
7396,nvalid
7397,nvalid
7398,nvalid
7399,nvalid
7400,nvalid
7401,nvalid
7402,nvalid
7403,nvalid
7404,nvalid
7405,nvalid
7406,nvalid
7407,nvalid
7408,nvalid
7409,nvalid
7410,nvalid
7411,nvalid
7412,nvalid
7413,nvalid
7414,nvalid
7415,nvalid
7416,nvalid
7417,nvalid
7418,nvalid
7419,nvalid
7420,nvalid
7421,nvalid
7422,nvalid
7423,nvalid
7424,nvalid
7425,nvalid
7426,nvalid
7427,nvalid
7428,nvalid
7429,nvalid
7430,nvalid
7431,nvalid
7432,nvalid
7433,nvalid
7434,nvalid
7435,nvalid
7436,nvalid
7437,nvalid
7438,nvalid
7439,nvalid
7440,nvalid
7441,nvalid
7442,nvalid
7443,nvalid
7444,nvalid
7445,nvalid
7446,nvalid
7447,nvalid
7448,nvalid
7449,nvalid
7450,nvalid
7451,nvalid
7452,nvalid
7453,nvalid
7454,nvalid
7455,nvalid
7456,nvalid
7457,nvalid
7458,nvalid
7459,nvalid
7460,nvalid
7461,nvalid
7462,nvalid
7463,nvalid
7464,nvalid
7465,nvalid
7466,nvalid
7467,nvalid
7468,nvalid
7469,nvalid
7470,nvalid
7471,nvalid
7472,nvalid
7473,nvalid
7474,nvalid
7475,nvalid
7476,nvalid
7477,nvalid
7478,nvalid
7479,nvalid
7480,nvalid
7481,nvalid
7482,nvalid
7483,nvalid
7484,nvalid
7485,nvalid
7486,nvalid
7487,nvalid
7488,nvalid
7489,nvalid
7490,nvalid
7491,nvalid
7492,nvalid
7493,nvalid
7494,nvalid
7495,nvalid
7496,nvalid
7497,nvalid
7498,nvalid
7499,nvalid
7500,nvalid
7501,nvalid
7502,nvalid
7503,nvalid
7504,nvalid
7505,nvalid
7506,nvalid
7507,nvalid
7508,nvalid
7509,nvalid
7510,nvalid
7511,nvalid
7512,nvalid
7513,nvalid
7514,nvalid
7515,nvalid
7516,nvalid
7517,nvalid
7518,nvalid
7519,nvalid
7520,nvalid
7521,nvalid
7522,nvalid
7523,nvalid
7524,nvalid
7525,nvalid
7526,nvalid
7527,nvalid
7528,nvalid
7529,nvalid
7530,nvalid
7531,nvalid
7532,nvalid
7533,nvalid
7534,nvalid
7535,nvalid
7536,nvalid
7537,nvalid
7538,nvalid
7539,nvalid
7540,nvalid
7541,nvalid
7542,nvalid
7543,nvalid
7544,nvalid
7545,nvalid
7546,nvalid
7547,nvalid
7548,nvalid
7549,nvalid
7550,nvalid
7551,nvalid
7552,nvalid
7553,nvalid
7554,nvalid
7555,nvalid
7556,nvalid
7557,nvalid
7558,nvalid
7559,nvalid
7560,nvalid
7561,nvalid
7562,nvalid
7563,nvalid
7564,nvalid
7565,nvalid
7566,nvalid
7567,nvalid
7568,nvalid
7569,nvalid
7570,nvalid
7571,nvalid
7572,nvalid
7573,nvalid
7574,nvalid
7575,nvalid
7576,nvalid
7577,nvalid
7578,nvalid
7579,nvalid
7580,nvalid
7581,nvalid
7582,nvalid
7583,nvalid
7584,nvalid
7585,nvalid
7586,nvalid
7587,nvalid
7588,nvalid
7589,nvalid
7590,nvalid
7591,nvalid
7592,nvalid
7593,nvalid
7594,nvalid
7595,nvalid
7596,nvalid
7597,nvalid
7598,nvalid
7599,nvalid
7600,nvalid
7601,nvalid
7602,nvalid
7603,nvalid
7604,nvalid
7605,nvalid
7606,nvalid
7607,nvalid
7608,nvalid
7609,nvalid
7610,nvalid
7611,nvalid
7612,nvalid
7613,nvalid
7614,nvalid
7615,nvalid
7616,nvalid
7617,nvalid
7618,nvalid
7619,nvalid
7620,nvalid
7621,nvalid
7622,nvalid
7623,nvalid
7624,nvalid
7625,nvalid
7626,nvalid
7627,nvalid
7628,nvalid
7629,nvalid
7630,nvalid
7631,nvalid
7632,nvalid
7633,nvalid
7634,nvalid
7635,nvalid
7636,nvalid
7637,nvalid
7638,nvalid
7639,nvalid
7640,nvalid
7641,nvalid
7642,nvalid
7643,nvalid
7644,nvalid
7645,nvalid
7646,nvalid
7647,nvalid
7648,nvalid
7649,nvalid
7650,nvalid
7651,nvalid
7652,nvalid
7653,nvalid
7654,nvalid
7655,nvalid
7656,nvalid
7657,nvalid
7658,nvalid
7659,nvalid
7660,nvalid
7661,nvalid
7662,nvalid
7663,nvalid
7664,nvalid
7665,nvalid
7666,nvalid
7667,nvalid
7668,nvalid
7669,nvalid
7670,nvalid
7671,nvalid
7672,nvalid
7673,nvalid
7674,nvalid
7675,nvalid
7676,nvalid
7677,nvalid
7678,nvalid
7679,nvalid
7680,nvalid
7681,nvalid
7682,nvalid
7683,nvalid
7684,nvalid
7685,nvalid
7686,nvalid
7687,nvalid
7688,nvalid
7689,nvalid
7690,nvalid
7691,nvalid
7692,nvalid
7693,nvalid
7694,nvalid
7695,nvalid
7696,nvalid
7697,nvalid
7698,nvalid
7699,nvalid
7700,nvalid
7701,nvalid
7702,nvalid
7703,nvalid
7704,nvalid
7705,nvalid
7706,nvalid
7707,nvalid
7708,nvalid
7709,nvalid
7710,nvalid
7711,nvalid
7712,nvalid
7713,nvalid
7714,nvalid
7715,nvalid
7716,nvalid
7717,nvalid
7718,nvalid
7719,nvalid
7720,nvalid
7721,nvalid
7722,nvalid
7723,nvalid
7724,nvalid
7725,nvalid
7726,nvalid
7727,nvalid
7728,nvalid
7729,nvalid
7730,nvalid
7731,nvalid
7732,nvalid
7733,nvalid
7734,nvalid
7735,nvalid
7736,nvalid
7737,nvalid
7738,nvalid
7739,nvalid
7740,nvalid
7741,nvalid
7742,nvalid
7743,nvalid
7744,nvalid
7745,nvalid
7746,nvalid
7747,nvalid
7748,nvalid
7749,nvalid
7750,nvalid
7751,nvalid
7752,nvalid
7753,nvalid
7754,nvalid
7755,nvalid
7756,nvalid
7757,nvalid
7758,nvalid
7759,nvalid
7760,nvalid
7761,nvalid
7762,nvalid
7763,nvalid
7764,nvalid
7765,nvalid
7766,nvalid
7767,nvalid
7768,nvalid
7769,nvalid
7770,nvalid
7771,nvalid
7772,nvalid
7773,nvalid
7774,nvalid
7775,nvalid
7776,nvalid
7777,nvalid
7778,nvalid
7779,nvalid
7780,nvalid
7781,nvalid
7782,nvalid
7783,nvalid
7784,nvalid
7785,nvalid
7786,nvalid
7787,nvalid
7788,nvalid
7789,nvalid
7790,nvalid
7791,nvalid
7792,nvalid
7793,nvalid
7794,nvalid
7795,nvalid
7796,nvalid
7797,nvalid
7798,nvalid
7799,nvalid
7800,nvalid
7801,nvalid
7802,nvalid
7803,nvalid
7804,nvalid
7805,nvalid
7806,nvalid
7807,nvalid
7808,nvalid
7809,nvalid
7810,nvalid
7811,nvalid
7812,nvalid
7813,nvalid
7814,nvalid
7815,nvalid
7816,nvalid
7817,nvalid
7818,nvalid
7819,nvalid
7820,nvalid
7821,nvalid
7822,nvalid
7823,nvalid
7824,nvalid
7825,nvalid
7826,nvalid
7827,nvalid
7828,nvalid
7829,nvalid
7830,nvalid
7831,nvalid
7832,nvalid
7833,nvalid
7834,nvalid
7835,nvalid
7836,nvalid
7837,nvalid
7838,nvalid
7839,nvalid
7840,nvalid
7841,nvalid
7842,nvalid
7843,nvalid
7844,nvalid
7845,nvalid
7846,nvalid
7847,nvalid
7848,nvalid
7849,nvalid
7850,nvalid
7851,nvalid
7852,nvalid
7853,nvalid
7854,nvalid
7855,nvalid
7856,nvalid
7857,nvalid
7858,nvalid
7859,nvalid
7860,nvalid
7861,nvalid
7862,nvalid
7863,nvalid
7864,nvalid
7865,nvalid
7866,nvalid
7867,nvalid
7868,nvalid
7869,nvalid
7870,nvalid
7871,nvalid
7872,nvalid
7873,nvalid
7874,nvalid
7875,nvalid
7876,nvalid
7877,nvalid
7878,nvalid
7879,nvalid
7880,nvalid
7881,nvalid
7882,nvalid
7883,nvalid
7884,nvalid
7885,nvalid
7886,nvalid
7887,nvalid
7888,nvalid
7889,nvalid
7890,nvalid
7891,nvalid
7892,nvalid
7893,nvalid
7894,nvalid
7895,nvalid
7896,nvalid
7897,nvalid
7898,nvalid
7899,nvalid
7900,nvalid
7901,nvalid
7902,nvalid
7903,nvalid
7904,nvalid
7905,nvalid
7906,nvalid
7907,nvalid
7908,nvalid
7909,nvalid
7910,nvalid
7911,nvalid
7912,nvalid
7913,nvalid
7914,nvalid
7915,nvalid
7916,nvalid
7917,nvalid
7918,nvalid
7919,nvalid
7920,nvalid
7921,nvalid
7922,nvalid
7923,nvalid
7924,nvalid
7925,nvalid
7926,nvalid
7927,nvalid
7928,nvalid
7929,nvalid
7930,nvalid
7931,nvalid
7932,nvalid
7933,nvalid
7934,nvalid
7935,nvalid
7936,nvalid
7937,nvalid
7938,nvalid
7939,nvalid
7940,nvalid
7941,nvalid
7942,nvalid
7943,nvalid
7944,nvalid
7945,nvalid
7946,nvalid
7947,nvalid
7948,nvalid
7949,nvalid
7950,nvalid
7951,nvalid
7952,nvalid
7953,nvalid
7954,nvalid
7955,nvalid
7956,nvalid
7957,nvalid
7958,nvalid
7959,nvalid
7960,nvalid
7961,nvalid
7962,nvalid
7963,nvalid
7964,nvalid
7965,nvalid
7966,nvalid
7967,nvalid
7968,nvalid
7969,nvalid
7970,nvalid
7971,nvalid
7972,nvalid
7973,nvalid
7974,nvalid
7975,nvalid
7976,nvalid
7977,nvalid
7978,nvalid
7979,nvalid
7980,nvalid
7981,nvalid
7982,nvalid
7983,nvalid
7984,nvalid
7985,nvalid
7986,nvalid
7987,nvalid
7988,nvalid
7989,nvalid
7990,nvalid
7991,nvalid
7992,nvalid
7993,nvalid
7994,nvalid
7995,nvalid
7996,nvalid
7997,nvalid
7998,nvalid
7999,nvalid
8000,nvalid
8001,nvalid
8002,nvalid
8003,nvalid
8004,nvalid
8005,nvalid
8006,nvalid
8007,nvalid
8008,nvalid
8009,nvalid
8010,nvalid
8011,nvalid
8012,nvalid
8013,nvalid
8014,nvalid
8015,nvalid
8016,nvalid
8017,nvalid
8018,nvalid
8019,nvalid
8020,nvalid
8021,nvalid
8022,nvalid
8023,nvalid
8024,nvalid
8025,nvalid
8026,nvalid
8027,nvalid
8028,nvalid
8029,nvalid
8030,nvalid
8031,nvalid
8032,nvalid
8033,nvalid
8034,nvalid
8035,nvalid
8036,nvalid
8037,nvalid
8038,nvalid
8039,nvalid
8040,nvalid
8041,nvalid
8042,nvalid
8043,nvalid
8044,nvalid
8045,nvalid
8046,nvalid
8047,nvalid
8048,nvalid
8049,nvalid
8050,nvalid
8051,nvalid
8052,nvalid
8053,nvalid
8054,nvalid
8055,nvalid
8056,nvalid
8057,nvalid
8058,nvalid
8059,nvalid
8060,nvalid
8061,nvalid
8062,nvalid
8063,nvalid
8064,nvalid
8065,nvalid
8066,nvalid
8067,nvalid
8068,nvalid
8069,nvalid
8070,nvalid
8071,nvalid
8072,nvalid
8073,nvalid
8074,nvalid
8075,nvalid
8076,nvalid
8077,nvalid
8078,nvalid
8079,nvalid
8080,nvalid
8081,nvalid
8082,nvalid
8083,nvalid
8084,nvalid
8085,nvalid
8086,nvalid
8087,nvalid
8088,nvalid
8089,nvalid
8090,nvalid
8091,nvalid
8092,nvalid
8093,nvalid
8094,nvalid
8095,nvalid
8096,nvalid
8097,nvalid
8098,nvalid
8099,nvalid
8100,nvalid
8101,nvalid
8102,nvalid
8103,nvalid
8104,nvalid
8105,nvalid
8106,nvalid
8107,nvalid
8108,nvalid
8109,nvalid
8110,nvalid
8111,nvalid
8112,nvalid
8113,nvalid
8114,nvalid
8115,nvalid
8116,nvalid
8117,nvalid
8118,nvalid
8119,nvalid
8120,nvalid
8121,nvalid
8122,nvalid
8123,nvalid
8124,nvalid
8125,nvalid
8126,nvalid
8127,nvalid
8128,nvalid
8129,nvalid
8130,nvalid
8131,nvalid
8132,nvalid
8133,nvalid
8134,nvalid
8135,nvalid
8136,nvalid
8137,nvalid
8138,nvalid
8139,nvalid
8140,nvalid
8141,nvalid
8142,nvalid
8143,nvalid
8144,nvalid
8145,nvalid
8146,nvalid
8147,nvalid
8148,nvalid
8149,nvalid
8150,nvalid
8151,nvalid
8152,nvalid
8153,nvalid
8154,nvalid
8155,nvalid
8156,nvalid
8157,nvalid
8158,nvalid
8159,nvalid
8160,nvalid
8161,nvalid
8162,nvalid
8163,nvalid
8164,nvalid
8165,nvalid
8166,nvalid
8167,nvalid
8168,nvalid
8169,nvalid
8170,nvalid
8171,nvalid
8172,nvalid
8173,nvalid
8174,nvalid
8175,nvalid
8176,nvalid
8177,nvalid
8178,nvalid
8179,nvalid
8180,nvalid
8181,nvalid
8182,nvalid
8183,nvalid
8184,nvalid
8185,nvalid
8186,nvalid
8187,nvalid
8188,nvalid
8189,nvalid
8190,nvalid
8191,nvalid
8192,nvalid
8193,nvalid
8194,nvalid
8195,nvalid
8196,nvalid
8197,nvalid
8198,nvalid
8199,nvalid
8200,nvalid
8201,nvalid
8202,nvalid
8203,nvalid
8204,nvalid
8205,nvalid
8206,nvalid
8207,nvalid
8208,nvalid
8209,nvalid
8210,nvalid
8211,nvalid
8212,nvalid
8213,nvalid
8214,nvalid
8215,nvalid
8216,nvalid
8217,nvalid
8218,nvalid
8219,nvalid
8220,nvalid
8221,nvalid
8222,nvalid
8223,nvalid
8224,nvalid
8225,nvalid
8226,nvalid
8227,nvalid
8228,nvalid
8229,nvalid
8230,nvalid
8231,nvalid
8232,nvalid
8233,nvalid
8234,nvalid
8235,nvalid
8236,nvalid
8237,nvalid
8238,nvalid
8239,nvalid
8240,nvalid
8241,nvalid
8242,nvalid
8243,nvalid
8244,nvalid
8245,nvalid
8246,nvalid
8247,nvalid
8248,nvalid
8249,nvalid
8250,nvalid
8251,nvalid
8252,nvalid
8253,nvalid
8254,nvalid
8255,nvalid
8256,nvalid
8257,nvalid
8258,nvalid
8259,nvalid
8260,nvalid
8261,nvalid
8262,nvalid
8263,nvalid
8264,nvalid
8265,nvalid
8266,nvalid
8267,nvalid
8268,nvalid
8269,nvalid
8270,nvalid
8271,nvalid
8272,nvalid
8273,nvalid
8274,nvalid
8275,nvalid
8276,nvalid
8277,nvalid
8278,nvalid
8279,nvalid
8280,nvalid
8281,nvalid
8282,nvalid
8283,nvalid
8284,nvalid
8285,nvalid
8286,nvalid
8287,nvalid
8288,nvalid
8289,nvalid
8290,nvalid
8291,nvalid
8292,nvalid
8293,nvalid
8294,nvalid
8295,nvalid
8296,nvalid
8297,nvalid
8298,nvalid
8299,nvalid
8300,nvalid
8301,nvalid
8302,nvalid
8303,nvalid
8304,nvalid
8305,nvalid
8306,nvalid
8307,nvalid
8308,nvalid
8309,nvalid
8310,nvalid
8311,nvalid
8312,nvalid
8313,nvalid
8314,nvalid
8315,nvalid
8316,nvalid
8317,nvalid
8318,nvalid
8319,nvalid
8320,nvalid
8321,nvalid
8322,nvalid
8323,nvalid
8324,nvalid
8325,nvalid
8326,nvalid
8327,nvalid
8328,nvalid
8329,nvalid
8330,nvalid
8331,nvalid
8332,nvalid
8333,nvalid
8334,nvalid
8335,nvalid
8336,nvalid
8337,nvalid
8338,nvalid
8339,nvalid
8340,nvalid
8341,nvalid
8342,nvalid
8343,nvalid
8344,nvalid
8345,nvalid
8346,nvalid
8347,nvalid
8348,nvalid
8349,nvalid
8350,nvalid
8351,nvalid
8352,nvalid
8353,nvalid
8354,nvalid
8355,nvalid
8356,nvalid
8357,nvalid
8358,nvalid
8359,nvalid
8360,nvalid
8361,nvalid
8362,nvalid
8363,nvalid
8364,nvalid
8365,nvalid
8366,nvalid
8367,nvalid
8368,nvalid
8369,nvalid
8370,nvalid
8371,nvalid
8372,nvalid
8373,nvalid
8374,nvalid
8375,nvalid
8376,nvalid
8377,nvalid
8378,nvalid
8379,nvalid
8380,nvalid
8381,nvalid
8382,nvalid
8383,nvalid
8384,nvalid
8385,nvalid
8386,nvalid
8387,nvalid
8388,nvalid
8389,nvalid
8390,nvalid
8391,nvalid
8392,nvalid
8393,nvalid
8394,nvalid
8395,nvalid
8396,nvalid
8397,nvalid
8398,nvalid
8399,nvalid
8400,nvalid
8401,nvalid
8402,nvalid
8403,nvalid
8404,nvalid
8405,nvalid
8406,nvalid
8407,nvalid
8408,nvalid
8409,nvalid
8410,nvalid
8411,nvalid
8412,nvalid
8413,nvalid
8414,nvalid
8415,nvalid
8416,nvalid
8417,nvalid
8418,nvalid
8419,nvalid
8420,nvalid
8421,nvalid
8422,nvalid
8423,nvalid
8424,nvalid
8425,nvalid
8426,nvalid
8427,nvalid
8428,nvalid
8429,nvalid
8430,nvalid
8431,nvalid
8432,nvalid
8433,nvalid
8434,nvalid
8435,nvalid
8436,nvalid
8437,nvalid
8438,nvalid
8439,nvalid
8440,nvalid
8441,nvalid
8442,nvalid
8443,nvalid
8444,nvalid
8445,nvalid
8446,nvalid
8447,nvalid
8448,nvalid
8449,nvalid
8450,nvalid
8451,nvalid
8452,nvalid
8453,nvalid
8454,nvalid
8455,nvalid
8456,nvalid
8457,nvalid
8458,nvalid
8459,nvalid
8460,nvalid
8461,nvalid
8462,nvalid
8463,nvalid
8464,nvalid
8465,nvalid
8466,nvalid
8467,nvalid
8468,nvalid
8469,nvalid
8470,nvalid
8471,nvalid
8472,nvalid
8473,nvalid
8474,nvalid
8475,nvalid
8476,nvalid
8477,nvalid
8478,nvalid
8479,nvalid
8480,nvalid
8481,nvalid
8482,nvalid
8483,nvalid
8484,nvalid
8485,nvalid
8486,nvalid
8487,nvalid
8488,nvalid
8489,nvalid
8490,nvalid
8491,nvalid
8492,nvalid
8493,nvalid
8494,nvalid
8495,nvalid
8496,nvalid
8497,nvalid
8498,nvalid
8499,nvalid
8500,nvalid
8501,nvalid
8502,nvalid
8503,nvalid
8504,nvalid
8505,nvalid
8506,nvalid
8507,nvalid
8508,nvalid
8509,nvalid
8510,nvalid
8511,nvalid
8512,nvalid
8513,nvalid
8514,nvalid
8515,nvalid
8516,nvalid
8517,nvalid
8518,nvalid
8519,nvalid
8520,nvalid
8521,nvalid
8522,nvalid
8523,nvalid
8524,nvalid
8525,nvalid
8526,nvalid
8527,nvalid
8528,nvalid
8529,nvalid
8530,nvalid
8531,nvalid
8532,nvalid
8533,nvalid
8534,nvalid
8535,nvalid
8536,nvalid
8537,nvalid
8538,nvalid
8539,nvalid
8540,nvalid
8541,nvalid
8542,nvalid
8543,nvalid
8544,nvalid
8545,nvalid
8546,nvalid
8547,nvalid
8548,nvalid
8549,nvalid
8550,nvalid
8551,nvalid
8552,nvalid
8553,nvalid
8554,nvalid
8555,nvalid
8556,nvalid
8557,nvalid
8558,nvalid
8559,nvalid
8560,nvalid
8561,nvalid
8562,nvalid
8563,nvalid
8564,nvalid
8565,nvalid
8566,nvalid
8567,nvalid
8568,nvalid
8569,nvalid
8570,nvalid
8571,nvalid
8572,nvalid
8573,nvalid
8574,nvalid
8575,nvalid
8576,nvalid
8577,nvalid
8578,nvalid
8579,nvalid
8580,nvalid
8581,nvalid
8582,nvalid
8583,nvalid
8584,nvalid
8585,nvalid
8586,nvalid
8587,nvalid
8588,nvalid
8589,nvalid
8590,nvalid
8591,nvalid
8592,nvalid
8593,nvalid
8594,nvalid
8595,nvalid
8596,nvalid
8597,nvalid
8598,nvalid
8599,nvalid
8600,nvalid
8601,nvalid
8602,nvalid
8603,nvalid
8604,nvalid
8605,nvalid
8606,nvalid
8607,nvalid
8608,nvalid
8609,nvalid
8610,nvalid
8611,nvalid
8612,nvalid
8613,nvalid
8614,nvalid
8615,nvalid
8616,nvalid
8617,nvalid
8618,nvalid
8619,nvalid
8620,nvalid
8621,nvalid
8622,nvalid
8623,nvalid
8624,nvalid
8625,nvalid
8626,nvalid
8627,nvalid
8628,nvalid
8629,nvalid
8630,nvalid
8631,nvalid
8632,nvalid
8633,nvalid
8634,nvalid
8635,nvalid
8636,nvalid
8637,nvalid
8638,nvalid
8639,nvalid
8640,nvalid
8641,nvalid
8642,nvalid
8643,nvalid
8644,nvalid
8645,nvalid
8646,nvalid
8647,nvalid
8648,nvalid
8649,nvalid
8650,nvalid
8651,nvalid
8652,nvalid
8653,nvalid
8654,nvalid
8655,nvalid
8656,nvalid
8657,nvalid
8658,nvalid
8659,nvalid
8660,nvalid
8661,nvalid
8662,nvalid
8663,nvalid
8664,nvalid
8665,nvalid
8666,nvalid
8667,nvalid
8668,nvalid
8669,nvalid
8670,nvalid
8671,nvalid
8672,nvalid
8673,nvalid
8674,nvalid
8675,nvalid
8676,nvalid
8677,nvalid
8678,nvalid
8679,nvalid
8680,nvalid
8681,nvalid
8682,nvalid
8683,nvalid
8684,nvalid
8685,nvalid
8686,nvalid
8687,nvalid
8688,nvalid
8689,nvalid
8690,nvalid
8691,nvalid
8692,nvalid
8693,nvalid
8694,nvalid
8695,nvalid
8696,nvalid
8697,nvalid
8698,nvalid
8699,nvalid
8700,nvalid
8701,nvalid
8702,nvalid
8703,nvalid
8704,nvalid
8705,nvalid
8706,nvalid
8707,nvalid
8708,nvalid
8709,nvalid
8710,nvalid
8711,nvalid
8712,nvalid
8713,nvalid
8714,nvalid
8715,nvalid
8716,nvalid
8717,nvalid
8718,nvalid
8719,nvalid
8720,nvalid
8721,nvalid
8722,nvalid
8723,nvalid
8724,nvalid
8725,nvalid
8726,nvalid
8727,nvalid
8728,nvalid
8729,nvalid
8730,nvalid
8731,nvalid
8732,nvalid
8733,nvalid
8734,nvalid
8735,nvalid
8736,nvalid
8737,nvalid
8738,nvalid
8739,nvalid
8740,nvalid
8741,nvalid
8742,nvalid
8743,nvalid
8744,nvalid
8745,nvalid
8746,nvalid
8747,nvalid
8748,nvalid
8749,nvalid
8750,nvalid
8751,nvalid
8752,nvalid
8753,nvalid
8754,nvalid
8755,nvalid
8756,nvalid
8757,nvalid
8758,nvalid
8759,nvalid
8760,nvalid
8761,nvalid
8762,nvalid
8763,nvalid
8764,nvalid
8765,nvalid
8766,nvalid
8767,nvalid
8768,nvalid
8769,nvalid
8770,nvalid
8771,nvalid
8772,nvalid
8773,nvalid
8774,nvalid
8775,nvalid
8776,nvalid
8777,nvalid
8778,nvalid
8779,nvalid
8780,nvalid
8781,nvalid
8782,nvalid
8783,nvalid
8784,nvalid
8785,nvalid
8786,nvalid
8787,nvalid
8788,nvalid
8789,nvalid
8790,nvalid
8791,nvalid
8792,nvalid
8793,nvalid
8794,nvalid
8795,nvalid
8796,nvalid
8797,nvalid
8798,nvalid
8799,nvalid
8800,nvalid
8801,nvalid
8802,nvalid
8803,nvalid
8804,nvalid
8805,nvalid
8806,nvalid
8807,nvalid
8808,nvalid
8809,nvalid
8810,nvalid
8811,nvalid
8812,nvalid
8813,nvalid
8814,nvalid
8815,nvalid
8816,nvalid
8817,nvalid
8818,nvalid
8819,nvalid
8820,nvalid
8821,nvalid
8822,nvalid
8823,nvalid
8824,nvalid
8825,nvalid
8826,nvalid
8827,nvalid
8828,nvalid
8829,nvalid
8830,nvalid
8831,nvalid
8832,nvalid
8833,nvalid
8834,nvalid
8835,nvalid
8836,nvalid
8837,nvalid
8838,nvalid
8839,nvalid
8840,nvalid
8841,nvalid
8842,nvalid
8843,nvalid
8844,nvalid
8845,nvalid
8846,nvalid
8847,nvalid
8848,nvalid
8849,nvalid
8850,nvalid
8851,nvalid
8852,nvalid
8853,nvalid
8854,nvalid
8855,nvalid
8856,nvalid
8857,nvalid
8858,nvalid
8859,nvalid
8860,nvalid
8861,nvalid
8862,nvalid
8863,nvalid
